Unnamed: 0,latitude,longitude,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall,carb,veg
790,35.8125,239.3125,9.337975,14.717129,22.644308,16.970346,2.516378,1.006307,0.042238135,0.6285988,3.584254992079696,1.0
649,35.3125,243.0625,7.846848,16.583714,27.740068,18.11417,0.75264657,0.28224885,0.30379516,0.3605153,0.2028640897057747,1.0
0,32.5625,243.0625,13.209499,16.019327,21.191208,18.987041,1.7818942,0.9278229,0.079055905,0.42536193,1.498861066446086,1.0
1179,37.3125,238.6875,8.196947,14.246848,22.991209,16.821533,2.211747,0.8947205,0.06606803,0.67004406,9.443587324580076,1.0
1010,36.5625,241.4375,-7.0008125,-1.2457774,9.638498,2.1677544,4.4290524,2.1991918,0.22989354,1.1180079,20.640654953418743,1.0
1037,36.6875,241.1875,-1.2810041,3.8550851,14.695186,7.568946,6.00727,2.6155372,0.35567376,1.777237,92.89138497027814,2.0
1030,36.6875,238.9375,6.707439,12.152012,19.931395,14.780657,2.1429858,0.8829188,0.047755674,0.53939295,7.993027778937103,1.0
1289,37.8125,239.6875,8.266674,14.04569,24.158176,16.998312,4.463025,2.2492275,0.13720316,1.3487358,21.82899396312009,1.0
542,35.0625,240.1875,6.7991643,12.526336,21.557264,14.83129,1.700229,0.7252071,0.045861814,0.5467355,1.8593402025979835,1.0
2177,41.6875,237.4375,2.89743,10.493435,21.023102,12.032516,2.4409766,0.84216285,0.44727194,0.9028997,12.065205636396318,1.0
767,35.6875,242.3125,9.556808,18.335539,29.507198,19.896206,0.5280032,0.14931948,0.1485273,0.23153496,0.2911411710214323,1.0
1223,37.4375,241.3125,-4.049065,2.460598,13.367384,5.0654144,2.5334957,1.1649363,0.54875684,1.0063839,9.754135610119311,1.0
101,33.4375,243.0625,11.5808735,15.786618,25.303822,19.684319,2.428814,1.151714,0.25873044,0.84850687,14.918934423823154,1.0
1643,39.5625,239.9375,-2.9377718,4.527099,14.638922,6.5390463,3.6452532,1.8113472,0.48557115,1.2592258,32.971322477081735,1.0
2134,41.5625,236.1875,2.7892814,5.865079,10.783977,7.8660274,9.871916,5.821089,0.620339,4.77817,111.83986469445864,2.0
466,34.8125,242.4375,8.471958,15.567568,26.053986,17.737316,0.88640344,0.30681407,0.11525411,0.35019487,0.2341171183470977,1.0
1627,39.5625,237.3125,1.9349318,8.46907,18.533377,10.932664,5.4556923,1.8176109,0.27365363,1.119088,65.80495031476582,2.0
1511,38.9375,237.8125,7.942431,14.739002,23.665098,16.616001,3.8775249,1.3812513,0.08389211,0.9427643,17.29219302840906,1.0
414,34.6875,242.0625,8.789171,16.093046,26.70309,18.16831,1.0324388,0.32970202,0.071768634,0.34741983,0.2869001090096427,1.0
2174,41.6875,237.0625,0.96662325,8.372787,18.413954,9.635135,3.3866038,1.3236362,0.4359791,1.1919781,59.06172866818931,2.0
1368,38.1875,240.0625,0.03075881,5.344902,15.919368,8.8996315,6.5257053,3.154137,0.50327617,2.312121,89.3961744661314,2.0
2129,41.4375,239.6875,-1.4107552,6.0580096,16.976276,8.103965,2.3395371,2.1167414,0.90826046,1.2616421,37.18864879637486,2.0
394,34.5625,245.5625,13.330138,22.883966,34.53006,24.296534,0.46429428,0.1523307,0.3072473,0.37842345,0.2690934361533855,1.0
2128,41.4375,239.5625,0.60758185,8.055802,18.611076,9.915409,1.5144091,1.4178326,0.66941714,0.83577454,1.9096186987029145,1.0
772,35.6875,242.9375,8.784314,17.99953,29.452856,19.524796,0.6068193,0.21608844,0.21747713,0.3048308,0.2019504348186061,1.0
1907,40.6875,236.5625,2.6639202,9.2686405,18.566736,11.000182,7.5970626,3.4425678,0.35999534,2.4681404,82.99384196704023,1.0
665,35.4375,239.1875,10.857215,13.09001,16.942196,15.734109,3.61295,1.4504069,0.040476117,0.9975445,15.07912696589786,1.0
2073,41.3125,236.8125,1.3696456,8.177158,17.808292,9.884266,4.9462323,2.023705,0.593321,1.7980924,83.74327934414491,2.0
934,36.3125,238.5625,7.921711,11.732416,17.484846,14.31759,3.7189727,1.460951,0.05747009,0.9217922,17.567386273064745,1.0
1840,40.4375,236.8125,1.9743067,8.705463,18.427406,10.522758,8.541035,3.7823458,0.42069453,2.443836,53.00604098394922,2.0
637,35.3125,241.5625,6.7354574,13.078106,23.468521,15.595291,1.6071852,0.7034204,0.12330359,0.5697475,13.211683656295472,1.0
389,34.5625,244.9375,10.848073,19.866516,31.333097,21.461416,0.45128182,0.18764994,0.3355796,0.44784382,0.287380185562919,1.0
513,34.9375,242.5625,9.381545,17.205305,27.939209,19.054688,0.54574317,0.19472581,0.14815682,0.32484683,0.2570073388829471,1.0
676,35.4375,241.3125,7.383335,14.5588255,24.721352,16.970325,2.3458903,0.9014573,0.105909124,0.685456,13.744259070089136,1.0
806,35.8125,242.1875,9.208551,17.940805,29.123047,19.568478,0.55575645,0.1693699,0.15010853,0.22332947,0.2285355517097184,1.0
1879,40.5625,237.3125,3.2090394,10.130973,20.684174,12.500047,6.1067634,2.7395627,0.4443703,2.0320997,40.18660190570841,1.0
618,35.1875,244.6875,5.8775997,14.042169,25.619614,16.136318,0.74064755,0.3478024,0.7211975,0.5461052,0.9756344923547732,1.0
1778,40.1875,237.8125,9.58021,16.875494,27.33129,19.010386,3.351102,1.5432323,0.22871518,1.0180029,10.54548201587934,1.0
1325,37.9375,240.8125,-5.5370674,2.0854917,12.771372,4.567479,3.4244347,1.5357472,0.70431477,1.4430603,17.76941263687656,1.0
961,36.3125,243.3125,7.1905026,16.086588,27.553883,17.495651,0.47048125,0.17631504,0.12545846,0.27252424,0.2730958682361844,1.0
1536,39.0625,238.6875,10.555251,16.785812,26.34274,19.355066,4.1699653,1.8214594,0.11605052,1.1200615,14.4565532046328,1.0
2060,41.1875,239.3125,-1.6122022,5.6543307,15.997995,7.67679,2.6930535,2.1864061,0.95595896,1.3886385,27.42225306757648,2.0
646,35.3125,242.6875,7.613697,16.02563,27.253063,17.827843,0.8446048,0.29285097,0.20626675,0.33555987,0.3297060577622432,1.0
442,34.8125,239.4375,11.896698,13.983402,17.522623,16.595058,2.2877903,0.9404079,0.033689912,0.6788796,9.986048435653055,1.0
1930,40.6875,239.4375,-2.1418867,5.9155126,16.359097,7.3970766,1.8471259,1.0520134,0.545619,0.8005163,10.4396428920738,1.0
1663,39.6875,239.1875,0.39737704,6.0505486,15.822109,8.868087,8.056695,3.8863208,0.59146833,2.623192,117.74311649243954,2.0
795,35.8125,239.9375,9.347537,16.924347,26.298794,18.744526,0.8898854,0.50244397,0.025527604,0.24860132,0.7246495796985294,1.0
1202,37.4375,237.6875,8.9239025,12.882862,17.7638,14.792366,5.676155,1.9805295,0.11870593,1.4067136,85.90511450138798,2.0
1354,38.1875,237.3125,9.330886,13.780523,19.43444,16.234407,5.203393,1.8209708,0.08908778,1.2550946,21.491090023905524,1.0
2117,41.4375,238.1875,-0.14015624,6.4279037,16.454851,8.457748,6.6457834,3.0312295,0.68314934,2.012908,73.53438901357625,2.0
957,36.3125,242.8125,3.66389,12.264608,23.653437,13.93849,0.8247722,0.4929579,0.23090523,0.4306792,0.3944787275914321,1.0
426,34.6875,243.5625,8.745555,16.983967,27.809416,18.495173,0.56057525,0.17272292,0.22716351,0.3518486,0.2966503232561546,1.0
1896,40.5625,239.4375,-0.9806139,7.34322,17.846237,8.6647,2.5060108,0.94793224,0.49079844,0.72538733,5.147405101890223,1.0
189,33.9375,243.5625,13.075765,20.026083,30.010769,22.283625,0.80183876,0.16568543,0.22354048,0.40764606,0.2555272095835161,1.0
968,36.4375,238.8125,9.649555,14.1206875,22.076605,17.135702,2.243762,0.97437567,0.042454034,0.6101075,12.382359772943822,1.0
1149,37.1875,238.4375,9.200929,13.266239,20.912292,16.407946,3.484335,1.2366261,0.06686735,0.8414429,26.0734329261406,2.0
344,34.4375,245.5625,13.152176,22.76431,34.26668,24.195505,0.541594,0.1909388,0.30206403,0.41259235,0.2717500311618145,1.0
2243,41.9375,237.5625,3.2199943,10.196562,20.260645,11.946576,2.2972023,0.8204353,0.45207915,0.9420862,10.326124410300922,1.0
1302,37.8125,241.3125,-2.5029936,4.6915736,15.670508,7.1523147,3.349553,1.5947107,0.73923206,1.4078798,12.805676257225915,1.0
1173,37.1875,242.4375,5.3451004,14.497723,26.03501,15.709656,0.46766365,0.21517952,0.17249255,0.20051289,0.2782917244776155,1.0
670,35.4375,239.8125,8.524278,13.159746,19.819824,15.529184,2.038549,0.74601215,0.05483734,0.5887805,3.630659847179035,1.0
369,34.5625,242.4375,8.348525,15.079824,25.512331,17.404491,0.8157088,0.35783568,0.12737644,0.43462765,0.4611146771167436,1.0
311,34.4375,241.1875,11.409987,15.032648,22.489496,18.35592,2.6522286,1.0860201,0.052713122,0.7353387,5.362133704014725,1.0
1633,39.5625,238.6875,7.872643,13.677214,23.465162,16.445822,8.659929,4.07739,0.29081643,2.4200988,72.64239742476931,2.0
667,35.4375,239.4375,9.626912,12.952118,18.272623,15.560344,4.1920366,1.5503271,0.055108454,1.1649451,10.263632927501584,1.0
1484,38.8125,237.6875,6.9677706,12.841423,21.610165,15.205883,6.608312,2.3521962,0.14817493,1.5178754,10.3507428081131,1.0
601,35.1875,242.5625,9.107777,17.292465,28.494274,19.173576,0.64064014,0.23005624,0.1475769,0.27920008,0.2385847973458212,1.0
246,34.1875,243.4375,6.0078454,11.977022,21.88661,14.592082,1.3061702,0.32438588,0.12817587,0.51958,1.240714620311972,1.0
121,33.5625,243.0625,11.839348,16.403316,25.896257,19.991295,1.9402064,0.9047535,0.17487639,0.6815398,8.108943079607199,1.0
988,36.4375,242.5625,9.1548395,17.840557,29.171577,19.486486,0.5819833,0.18547674,0.11637859,0.19706267,0.2784623861246416,1.0
150,33.6875,244.4375,12.237494,20.13157,30.886385,22.130167,0.39100808,0.120109335,0.2941409,0.3025421,0.2710067692703366,1.0
1129,37.0625,241.0625,-1.7458692,3.2800918,13.92946,7.1166997,5.794649,2.9006772,0.2402469,2.0289989,72.78286837881747,2.0
2107,41.4375,236.9375,-1.3034552,5.714355,15.443303,7.1923575,6.550012,2.85089,0.5520161,2.2200024,93.0858236421396,2.0
1160,37.1875,240.8125,1.3771467,5.142434,15.464021,9.234121,5.8891096,2.965004,0.30127332,1.9857972,99.16141822369384,2.0
1807,40.3125,237.0625,3.0124993,9.7202635,19.770906,11.600338,5.73221,2.6228662,0.37688664,1.7818817,41.02311150937547,1.0
1013,36.5625,241.8125,-2.950926,4.954873,16.05738,7.071243,2.1062007,0.9188057,0.21850635,0.64453876,3.534095876062888,1.0
1532,39.0625,237.4375,6.581258,12.698611,22.208689,14.8815975,5.3978047,1.8303723,0.16401795,1.2081757,15.205393263677154,1.0
409,34.6875,241.1875,7.878214,12.873566,23.57175,17.060717,2.1445646,0.8622323,0.06229022,0.66199625,7.168889769291388,1.0
547,35.0625,241.1875,11.03158,18.273163,28.366901,20.596088,1.2287657,0.7655393,0.06778821,0.49327043,1.6730807665408227,1.0
1693,39.8125,239.3125,0.7963759,7.3660035,16.86899,9.514219,7.3492136,3.429541,0.5380178,2.3317897,81.91718123875363,2.0
1605,39.4375,237.6875,9.069451,16.052853,25.324379,18.228043,2.7624888,1.092017,0.14274254,0.77414733,1.8775845889276583,1.0
616,35.1875,244.4375,8.353699,16.529587,28.113577,18.615673,0.7245748,0.34479678,0.43428564,0.4797623,0.4458491233891374,1.0
1686,39.8125,238.4375,7.3121433,13.2366905,23.192953,16.052116,8.930493,4.2024627,0.37637508,2.6782827,61.31993300227449,2.0
530,34.9375,244.6875,10.948599,18.842436,30.235756,21.00642,0.5248754,0.24908595,0.44325244,0.39052087,0.3366271848902823,1.0
1598,39.4375,236.8125,6.5451913,11.509854,19.627653,13.839842,8.446827,3.3325446,0.2811405,1.9783185,59.9247643428194,2.0
1876,40.5625,236.9375,2.438742,9.332133,19.205578,11.131165,6.0519247,2.846283,0.34896344,1.7476816,46.03626207256456,1.0
1434,38.5625,237.9375,8.24513,15.083328,23.723377,17.208632,4.1430674,1.5161898,0.06487076,0.88572246,11.9098153505905,1.0
819,35.8125,243.8125,10.265846,19.692104,31.47422,20.93641,0.35603228,0.16881007,0.2187921,0.23252007,0.2468709767960018,1.0
557,35.0625,242.4375,9.447958,17.33011,28.416002,19.273676,0.51156354,0.17032959,0.11276923,0.2459403,0.2022850205760053,1.0
424,34.6875,243.3125,6.5162897,14.737029,25.575623,16.286053,1.1410197,0.30856445,0.27683002,0.4287986,0.3281654635538985,1.0
909,36.1875,241.1875,6.9962482,14.625465,23.94892,16.168938,3.6944828,1.8393614,0.09425673,1.0331864,15.328648032056106,1.0
610,35.1875,243.6875,10.48189,19.95283,31.326288,21.215332,0.3751215,0.15990056,0.21158874,0.32173532,0.2162030338436452,1.0
1797,40.3125,235.8125,7.506805,10.28676,14.990139,12.522517,13.372368,5.126133,0.40605292,3.7766433,87.33940453967759,2.0
2038,41.1875,236.5625,0.070254095,6.436832,15.12027,8.040321,5.9696417,3.2115088,0.6450973,1.6195701,107.47444698749878,2.0
2091,41.3125,239.0625,-0.1072456,7.32964,17.587456,9.202253,2.2470384,1.6085429,0.6799662,1.0676681,28.35141318849388,2.0
1134,37.0625,241.6875,2.8160412,11.085775,22.07624,12.644809,1.023478,0.2910415,0.16128005,0.25998098,1.7595592065881354,1.0
1313,37.9375,239.3125,8.3293495,14.929951,24.449022,17.431408,3.3862913,1.7234129,0.079776734,0.9837577,12.432824042004905,1.0
678,35.4375,241.5625,3.6365297,9.8005295,20.064764,12.417629,3.2171705,1.4368358,0.19067144,0.994325,24.29871140397731,1.0
46,33.0625,243.0625,12.176943,15.53084,22.769348,18.935064,2.1441252,1.1528418,0.103752084,0.68096113,4.334489271106223,1.0
1923,40.6875,238.5625,1.2796204,7.417552,17.450357,9.89379,3.1477177,1.7070841,0.5458596,1.0568092,38.013430277715614,2.0
1163,37.1875,241.1875,-5.2587843,0.19136697,10.864104,3.540516,5.9921093,3.059641,0.7667348,2.572536,16.66841830282282,1.0
1791,40.1875,239.4375,-1.4371997,6.473936,16.534325,7.9296465,4.212807,1.7017764,0.52560055,1.4362563,28.45217852399836,2.0
80,33.3125,242.9375,13.385409,16.945213,24.258259,20.32295,2.1315863,1.0048795,0.11659305,0.64921016,7.902448940892423,1.0
2151,41.5625,238.3125,-2.2553756,4.645033,14.767141,6.608104,4.6837173,2.1437073,1.042849,1.2415627,91.54795754078413,2.0
1728,39.9375,239.8125,-1.5247036,6.2352123,16.469475,7.859387,1.8995339,1.0291355,0.483467,0.8052746,31.82563682213819,2.0
1464,38.6875,239.3125,8.1308365,13.499293,24.169212,16.984066,5.88568,3.0498319,0.23557922,1.6855965,43.925737534510056,2.0
439,34.6875,245.1875,11.16855,20.633545,32.349976,21.996038,0.5309087,0.22915536,0.4188393,0.48591492,0.3304483064149272,1.0
1649,39.6875,236.9375,3.9818363,9.720314,18.665857,11.861217,8.247174,3.560235,0.49760696,2.660151,42.79746921743557,1.0
485,34.8125,244.8125,12.197752,20.613516,32.05256,22.48624,0.5124961,0.2547055,0.42206526,0.48896542,0.2643570815316797,1.0
954,36.3125,242.4375,5.3414016,14.041122,25.348183,15.729508,0.90133274,0.36623147,0.26853898,0.38291913,0.2777487822822346,1.0
729,35.5625,242.5625,9.805011,18.74562,30.164259,20.415977,0.5582662,0.1739483,0.15579246,0.25134754,0.1861578747377295,1.0
1130,37.0625,241.1875,-4.990314,-0.004453685,10.624349,3.7829401,5.8129754,3.1427672,0.5631614,2.512061,29.416182205606827,1.0
843,35.9375,241.8125,1.5303771,8.787108,19.606018,11.086127,1.4195361,0.57183033,0.27083755,0.5513216,7.077700874450231,1.0
332,34.4375,244.0625,12.3559675,20.803698,31.740807,22.35611,0.32666135,0.12934557,0.29635236,0.34114915,0.3016951332214034,1.0
397,34.6875,239.6875,11.090851,13.386901,17.10032,16.009207,2.6602616,1.1398047,0.02906252,0.6933821,9.330319929647237,1.0
1661,39.6875,238.9375,2.6328962,7.995533,17.675465,10.89059,11.098176,5.2291384,0.548733,3.5198836,111.15345713187776,2.0
1759,40.0625,239.6875,-2.105164,5.7037106,15.838109,7.2601147,2.6540651,1.2754714,0.55097765,1.0403161,25.373426893032125,1.0
208,34.0625,241.4375,13.045597,14.836689,19.416658,17.960716,2.7722754,0.95706725,0.08398552,0.6967932,18.3238326536815,1.0
423,34.6875,243.1875,6.061383,14.336026,25.18017,15.8699,1.0234847,0.26652688,0.2912758,0.42285827,0.3499901511837979,1.0
591,35.1875,241.3125,6.5594015,13.367279,23.498632,15.77802,1.6387776,0.84941816,0.14937977,0.6090335,18.129936888944886,1.0
2094,41.3125,239.4375,0.9778483,8.183743,18.621727,10.208531,1.3148909,1.1843152,0.508181,0.79040134,1.946459214672229,1.0
2007,41.0625,236.6875,1.373488,7.8309336,17.107405,9.609883,4.6842794,2.0540466,0.5552243,1.7952476,76.53079497510302,2.0
2213,41.8125,237.8125,-2.9227073,4.13859,13.938084,5.6234455,2.2265813,1.2732886,0.6233697,0.9824067,76.17207912579514,2.0
705,35.5625,238.9375,11.18063,14.062321,18.91631,16.52198,2.87923,1.1502211,0.037596583,0.7498514,8.9552356778999,1.0
1665,39.6875,239.4375,-0.30270895,6.033997,15.833187,8.566985,7.4551983,3.2816203,0.5588268,2.233282,92.96115901277584,2.0
197,33.9375,244.5625,13.5949135,22.139118,33.024246,23.91333,0.3384686,0.089053065,0.30943388,0.30408138,0.3317879909766436,1.0
1955,40.8125,238.4375,0.33619362,7.420983,17.027727,9.008841,3.4676247,1.856769,0.5486478,1.3781645,35.35445855579592,1.0
630,35.3125,240.1875,5.5473127,13.147443,22.736599,14.829294,1.5151234,0.7467522,0.03261191,0.48692173,3.2074011783535505,1.0
1151,37.1875,238.6875,8.349515,14.313966,22.52205,16.78979,2.2856097,0.82465833,0.046510004,0.7412884,13.507322397892125,1.0
1684,39.8125,238.1875,9.706502,16.233337,25.819027,18.576702,5.4153414,2.4176571,0.22792846,1.3503478,13.50500147900557,1.0
270,34.3125,241.4375,11.721964,15.2213955,22.143572,18.28575,2.6697612,1.0960166,0.07413258,0.7558137,7.807600415245953,1.0
2158,41.5625,239.1875,0.050605725,7.6139174,18.0471,9.34266,1.6906004,1.3632089,0.54250634,0.8638638,3.663897449923871,1.0
144,33.6875,243.4375,7.915374,13.55551,23.27792,16.44207,1.64081,0.6177535,0.32253456,0.618596,6.334765699540782,1.0
203,33.9375,245.3125,12.863285,22.067554,33.063206,23.382036,0.4271137,0.1431307,0.3475629,0.37995765,0.2700876977332989,1.0
459,34.8125,241.5625,8.957972,14.97838,25.899319,18.439243,1.371286,0.47925174,0.059546106,0.33083743,0.5691133416793859,1.0
199,33.9375,244.8125,14.109094,22.964808,34.010143,24.590445,0.30784142,0.10301033,0.24522851,0.2718428,0.3288954688025003,1.0
1265,37.6875,239.8125,8.052417,13.5169325,23.590187,16.53127,4.39023,2.168746,0.1284229,1.2953745,25.801939026338,1.0
1229,37.4375,242.0625,1.509304,10.359624,21.571964,11.575232,0.60051125,0.41490692,0.40917122,0.31537825,0.5806786497418973,1.0
1776,40.1875,237.5625,8.946611,16.215881,26.670763,18.34978,3.8483176,1.5384915,0.28251615,0.9883277,15.569658275552545,1.0
1733,40.0625,236.3125,5.474474,10.42305,17.937145,12.521261,12.567049,5.007007,0.37040687,3.3352058,46.53785288622582,2.0
1174,37.3125,237.6875,9.846468,12.054287,15.817475,14.241306,5.221437,1.9542266,0.16123457,1.3670306,68.58077809920582,2.0
1638,39.5625,239.3125,1.5913589,6.9825096,17.168306,10.250719,9.147944,4.2791505,0.5761223,2.7351947,98.81953670329568,2.0
716,35.5625,240.9375,10.293737,18.089499,27.777346,19.855347,1.0604901,0.57505673,0.043735772,0.39974973,1.4560215627631703,1.0
1838,40.4375,236.5625,2.0773919,8.328814,17.346966,10.12393,8.508239,3.9534357,0.38519397,2.595709,90.97789869072795,2.0
1374,38.1875,240.8125,-2.5233738,5.0714703,15.289203,7.0954666,2.3981771,0.983842,0.5515057,1.0013564,3.987768679603755,1.0
974,36.4375,239.5625,9.675009,16.465378,25.973888,18.686382,1.3357711,0.5406774,0.03642281,0.36009976,1.4068245721499708,1.0
74,33.1875,244.9375,12.951292,21.377798,32.14939,23.154585,0.44344112,0.1292861,0.38564235,0.41060048,0.3152492190001714,1.0
1538,39.0625,238.9375,9.052311,14.537524,24.641687,17.605934,6.3135953,2.933768,0.24257861,1.8764725,30.970715439618107,2.0
1328,37.9375,241.1875,-2.120557,5.2827425,15.987167,7.6302714,2.2875946,0.96321774,0.5935972,0.90706235,1.4342283565024945,1.0
635,35.3125,241.3125,9.949651,17.021053,27.147728,19.390623,1.5759308,0.7605393,0.07390363,0.5431047,5.144819783039135,1.0
83,33.3125,243.3125,8.751207,13.229818,22.698551,16.694908,2.074835,1.0446675,0.33260888,0.724922,10.667552219799353,1.0
1114,37.0625,238.1875,8.059925,11.789962,16.330976,13.872831,5.983349,1.9964083,0.07854971,1.4729302,91.31175567930336,2.0
2047,41.1875,237.6875,2.796206,9.206052,19.069471,11.236072,9.504673,4.0464363,0.56935596,2.4986353,96.93531909768394,2.0
1109,36.9375,242.6875,9.34156,18.021902,29.259956,19.447197,0.43077633,0.16298276,0.119636245,0.17078377,0.2208292874359966,1.0
1396,38.3125,240.4375,-6.7692795,0.28880933,10.677238,2.6170344,5.280024,2.1029484,0.79069096,2.3679059,25.44792511317521,1.0
1594,39.4375,236.3125,8.929459,11.278339,14.991034,13.165529,7.300871,3.1759205,0.293979,2.1708894,113.61719329229152,2.0
2102,41.4375,236.3125,2.075586,6.910128,13.575517,8.628498,7.6069446,3.5598361,0.3719926,2.7588575,130.23015210788975,2.0
1676,39.8125,236.9375,4.012102,9.928729,18.965143,11.950666,10.311318,4.321402,0.40432528,2.9767666,32.145503690008404,1.0
1385,38.3125,239.0625,9.995515,16.487543,25.884888,19.24787,2.921808,1.5883067,0.12198727,0.85457104,9.542670615673575,1.0
2015,41.0625,237.6875,4.222348,10.64064,20.706923,12.879818,9.828856,4.532995,0.60750425,2.743912,97.85687392234496,2.0
1545,39.0625,239.8125,-1.7344648,3.8628495,14.307491,7.0648556,6.365064,3.0057049,0.5400766,2.0859272,92.88638019943092,2.0
594,35.1875,241.6875,4.7332563,10.970676,21.538456,13.4618025,2.0457702,0.829665,0.13575615,0.6942047,15.542393385337874,1.0
56,33.0625,244.6875,15.664879,23.838453,34.62194,25.798306,0.28842422,0.09766997,0.19299628,0.27620998,0.2719996120031539,1.0
718,35.5625,241.1875,9.09051,15.969888,25.968378,18.38848,1.9472414,0.8553616,0.08992879,0.62966263,10.702455250844524,1.0
2062,41.1875,239.5625,0.6370256,7.4570317,17.915283,9.806881,1.402643,1.3839796,0.74393976,0.8417968,5.305682598077308,1.0
1691,39.8125,239.0625,0.76304066,7.0470104,16.365278,9.138891,7.9436917,3.6281576,0.55045104,2.500888,110.62736987974525,2.0
1909,40.6875,236.8125,1.7277398,8.781552,18.59115,10.530872,5.721428,2.4181345,0.37439385,1.8602409,87.23366046886059,2.0
789,35.8125,239.1875,9.958007,14.914553,22.487633,17.32139,2.033174,0.8398819,0.039150044,0.46060893,3.3728605922030024,1.0
458,34.8125,241.4375,8.436734,14.146195,24.97297,17.875063,1.5337218,0.5922819,0.060377546,0.35232466,1.05032716361135,1.0
700,35.4375,244.3125,7.6134243,16.009716,27.859753,18.01475,0.6450163,0.3303292,0.37856102,0.4119996,0.3389089434337051,1.0
169,33.8125,243.8125,13.502769,20.797785,31.037169,22.85345,0.57571363,0.15432218,0.24616048,0.43616736,0.275915598833104,1.0
1388,38.3125,239.4375,6.737795,12.680208,22.3264,15.532565,6.1002426,3.1115515,0.24762002,1.6923059,59.06529846546084,1.0
1032,36.6875,239.1875,8.062822,14.511113,23.435307,16.976702,1.5112761,0.61918086,0.040861256,0.40553293,2.8879387571407644,1.0
1417,38.4375,239.9375,0.63734,5.5235558,15.7882185,9.280347,6.2456784,3.5753224,0.5730051,2.3793037,80.00458663361489,2.0
2079,41.3125,237.5625,-1.6319181,4.8790874,14.749886,6.750075,7.3848124,3.1693716,0.5007121,2.1474571,55.776643858636135,2.0
469,34.8125,242.8125,9.289889,17.408215,28.078426,18.997383,0.5971369,0.24192992,0.22321784,0.3704293,0.2364198410911029,1.0
1844,40.4375,237.3125,7.3725696,14.294764,24.763653,16.506443,5.4572153,2.375819,0.3974551,1.464363,15.913025077413138,1.0
1514,38.9375,238.9375,8.853074,14.826789,24.71771,17.871342,5.105132,2.4929793,0.16721809,1.4831388,26.378576768771044,2.0
1416,38.4375,239.8125,2.639083,7.583596,17.781746,11.305258,6.6099586,3.6210678,0.5943131,2.346858,91.1463623743994,2.0
2039,41.1875,236.6875,1.3119793,7.8361344,17.100182,9.569464,5.457986,2.4023173,0.6024317,1.8223367,96.52550096982912,2.0
1771,40.1875,236.9375,0.31049916,6.720575,16.320704,8.618519,12.661495,5.6115522,0.4498517,3.37893,80.47618920052383,2.0
380,34.5625,243.8125,9.889963,17.95759,28.814663,19.579403,0.46647602,0.17225331,0.30209452,0.398512,0.2498283301582842,1.0
1742,40.0625,237.4375,7.851356,15.050147,25.23163,17.111984,3.7160702,1.5146539,0.27628508,0.96136165,13.909173708859788,1.0
1237,37.5625,238.6875,8.204951,15.442934,23.296032,17.046192,1.6119268,0.70391023,0.05847022,0.44029638,2.111372168055592,1.0
2024,41.0625,238.9375,0.42325318,7.8925285,17.919424,9.646648,2.2971194,1.4044119,0.6867625,0.9531026,18.4537844236166,1.0
1847,40.4375,237.6875,9.747309,16.96072,27.66369,19.219534,4.1758714,1.8297858,0.3136307,1.2944702,14.889233041998192,1.0
620,35.1875,244.9375,8.200908,16.72908,28.278835,18.575918,0.6142453,0.30407807,0.60812795,0.47774073,0.4271431639651196,1.0
1587,39.3125,239.1875,5.3100095,10.659674,20.929691,13.957474,9.239011,4.573205,0.43353164,2.8356044,105.33836438144948,2.0
16,32.8125,243.5625,5.4172273,9.383221,18.140005,12.865391,3.283071,1.796129,0.44631067,1.2179387,20.776111131980876,1.0
233,34.1875,241.3125,12.511349,15.660282,22.033844,18.667452,2.8302732,1.0249859,0.08604033,0.7709359,4.497677253225605,1.0
463,34.8125,242.0625,8.947946,16.435474,27.23986,18.457317,0.94202226,0.30050758,0.0669649,0.26355216,0.3400750763613119,1.0
1993,40.9375,239.0625,-1.1425903,6.430563,16.486904,8.088983,2.342126,1.3584921,0.73626,0.92031217,11.604083394953271,1.0
2156,41.5625,238.9375,0.18307325,7.5807543,17.933804,9.401038,2.0084653,1.3989698,0.6183466,0.8738848,19.29395216023784,1.0
1584,39.3125,238.8125,8.756255,14.3711195,24.230122,17.140587,6.8199897,3.3463268,0.2274035,1.9281343,38.699842386405415,2.0
1014,36.5625,241.9375,5.3876896,13.4575815,24.57015,15.469462,0.8642643,0.24361864,0.17309666,0.27196583,0.461388256257321,1.0
1436,38.5625,238.9375,10.146764,16.39072,25.852015,19.131767,3.1033041,1.7842475,0.050846327,0.56567544,15.977939040570911,1.0
2170,41.6875,236.5625,3.9827366,10.642889,20.001623,12.137127,8.153241,3.9820669,0.5679271,2.9118948,91.68160394773484,2.0
1207,37.4375,238.6875,7.735445,14.140795,22.819403,16.415977,2.1021547,0.8903472,0.0680181,0.6304815,5.789388409555659,1.0
1046,36.6875,242.3125,10.895177,19.672426,30.862928,21.125343,0.5888205,0.12572254,0.07625419,0.1567027,0.2640165667934684,1.0
306,34.4375,240.5625,9.984474,12.831476,17.848717,15.53708,4.0900126,1.4453411,0.045204826,0.9812431,24.92139303460593,2.0
1400,38.3125,240.9375,-3.6921968,3.6016214,14.011904,5.749395,2.2505443,1.0505345,0.6600972,0.98218244,3.745006397966889,1.0
